No,Year,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group,CreditScore_value,Balance_Value,Tenure_term,Financial_Score,Financial_Profile
6438,2025,623,France,Female,37,4,140212,1,1,1,93832,0,30-45,Medium,High-Balance,Mid-Term,1.96,Low Value
6439,2025,679,France,Female,44,3,118743,2,1,0,1569,0,30-45,Medium,High-Balance,New,2.03,High Value
6440,2025,632,Spain,Male,37,1,138207,1,1,0,60778,1,30-45,Medium,High-Balance,New,1.81,Low Value
6441,2025,790,France,Female,47,10,148636,1,0,1,16120,1,46-60,High,High-Balance,Long-Term,2.15,High Value
6442,2025,514,France,Male,45,1,178828,1,1,0,60375,0,30-45,Low,High-Balance,New,1.62,Low Value
6443,2025,491,France,Male,33,5,83134,1,1,0,187947,0,30-45,Low,Low-Balance,Mid-Term,1.68,Low Value
6444,2025,753,France,Male,92,3,121513,1,0,1,195564,0,60+,High,High-Balance,New,2.77,High Value
6445,2025,693,Germany,Female,37,6,95900,1,1,1,38196,0,30-45,Medium,Low-Balance,Mid-Term,1.59,Low Value
6446,2025,679,France,Female,30,1,112543,1,1,1,179435,0,<30,Medium,High-Balance,New,2.38,High Value
6447,2025,529,Spain,Male,34,9,0,1,1,1,93208,0,30-45,Low,Zero-Balance,Long-Term,1.02,Low Value
6448,2025,619,Spain,Female,31,3,141752,1,0,1,61532,0,30-45,Medium,High-Balance,New,1.79,Low Value
6449,2025,680,Spain,Female,37,6,124141,2,1,0,92826,0,30-45,Medium,High-Balance,Mid-Term,2.53,High Value
6450,2025,693,Germany,Male,45,2,116547,2,0,0,23140,1,30-45,Medium,High-Balance,New,2.17,High Value
6451,2025,834,France,Female,28,6,0,1,1,0,74288,0,<30,High,Zero-Balance,Mid-Term,1.77,Low Value
6452,2025,636,Spain,Female,29,6,157576,2,1,1,101102,0,<30,Medium,High-Balance,Mid-Term,2.62,High Value
6453,2025,538,Spain,Male,43,5,0,2,1,0,126934,0,30-45,Low,Zero-Balance,Mid-Term,1.69,Low Value
6454,2025,566,Germany,Female,44,5,141429,2,0,0,68409,0,30-45,Low,High-Balance,Mid-Term,2.13,High Value
6455,2025,597,Spain,Male,35,0,127511,1,1,1,155356,0,30-45,Low,High-Balance,New,2.08,High Value
6456,2025,711,France,Female,29,9,0,2,0,1,3235,0,<30,High,Zero-Balance,Long-Term,1.66,Low Value
6457,2025,606,France,Male,31,10,0,2,1,0,195209,0,30-45,Low,Zero-Balance,Long-Term,2.22,High Value
6458,2025,615,Spain,Male,51,6,81818,1,1,1,169149,0,46-60,Medium,Low-Balance,Mid-Term,1.88,Low Value
6459,2025,589,France,Male,36,1,100896,1,1,1,68075,0,30-45,Low,High-Balance,New,1.39,Low Value
6460,2025,606,Germany,Male,45,5,63832,1,1,1,93708,0,30-45,Low,Low-Balance,Mid-Term,1.43,Low Value
6461,2025,582,France,Male,29,4,0,2,0,0,156153,0,<30,Low,Zero-Balance,Mid-Term,1.94,Low Value
6462,2025,710,France,Female,36,4,116085,1,1,0,58602,0,30-45,High,High-Balance,Mid-Term,1.92,Low Value
6463,2025,467,France,Male,57,1,0,2,1,1,114449,0,46-60,Low,Zero-Balance,New,1.52,Low Value
6464,2025,749,France,Male,30,1,0,2,0,1,126552,0,<30,High,Zero-Balance,New,2.39,High Value
6465,2025,564,Germany,Female,33,2,115762,1,0,1,112350,1,30-45,Low,High-Balance,New,1.66,Low Value
6466,2025,730,Spain,Male,26,6,0,2,1,1,185809,0,<30,High,Zero-Balance,Mid-Term,2.64,High Value
6467,2025,678,Germany,Male,32,4,139626,1,1,1,118236,1,30-45,Medium,High-Balance,Mid-Term,2.29,High Value
6468,2025,540,France,Female,31,7,0,1,0,1,183052,1,30-45,Low,Zero-Balance,Mid-Term,1.49,Low Value
6469,2025,767,France,Female,35,6,115576,1,0,1,27922,0,30-45,High,High-Balance,Mid-Term,1.92,Low Value
6470,2025,615,France,Female,23,4,0,2,1,0,196476,0,<30,Medium,Zero-Balance,Mid-Term,2.26,High Value
6471,2025,583,Germany,Female,41,5,77648,1,1,0,190430,0,30-45,Low,Low-Balance,Mid-Term,1.86,Low Value
6472,2025,850,France,Female,40,5,0,2,1,0,35034,0,30-45,High,Zero-Balance,Mid-Term,2.08,High Value
6473,2025,651,Germany,Female,34,10,148962,1,1,0,66389,1,30-45,Medium,High-Balance,Long-Term,1.98,Low Value
6474,2025,798,France,Male,22,8,0,2,1,0,107615,0,<30,High,Zero-Balance,Long-Term,2.39,High Value
6475,2025,695,France,Male,37,2,0,2,1,1,99693,0,30-45,Medium,Zero-Balance,New,2.08,High Value
6476,2025,497,Germany,Male,41,5,80543,1,0,0,88729,1,30-45,Low,Low-Balance,Mid-Term,1.18,Low Value
6477,2025,739,France,Male,40,4,0,2,0,0,173322,0,30-45,High,Zero-Balance,Mid-Term,2.6,High Value
6478,2025,549,France,Female,34,4,0,2,0,0,139464,0,30-45,Low,Zero-Balance,Mid-Term,1.78,Low Value
6479,2025,850,France,Male,35,9,102050,1,1,1,3770,0,30-45,High,High-Balance,Long-Term,1.8,Low Value
6480,2025,648,Spain,Male,49,5,0,1,1,0,149946,1,46-60,Medium,Zero-Balance,Mid-Term,1.67,Low Value
6481,2025,679,France,Female,24,6,114949,2,0,1,135768,0,<30,Medium,High-Balance,Mid-Term,2.66,High Value
6482,2025,606,Germany,Male,39,8,136000,2,1,0,31709,0,30-45,Low,High-Balance,Long-Term,2.04,High Value
6483,2025,850,France,Male,32,4,156002,2,1,1,151677,0,30-45,High,High-Balance,Mid-Term,3.42,High Value
6484,2025,619,Germany,Male,41,3,147974,2,1,0,170519,0,30-45,Medium,High-Balance,New,2.85,High Value
6485,2025,719,Spain,Male,44,2,0,2,1,0,196582,0,30-45,High,Zero-Balance,New,2.66,High Value
6486,2025,640,Germany,Male,26,5,90403,1,1,1,3299,0,<30,Medium,Low-Balance,Mid-Term,1.19,Low Value
6487,2025,710,France,Male,40,5,0,2,0,0,162879,0,30-45,High,Zero-Balance,Mid-Term,2.46,High Value
6488,2025,580,France,Male,31,2,0,2,0,1,64014,0,30-45,Low,Zero-Balance,New,1.47,Low Value
6489,2025,550,France,Male,44,9,0,2,1,0,26257,0,30-45,Low,Zero-Balance,Long-Term,1.21,Low Value
6490,2025,841,France,Female,31,3,162702,2,1,1,126795,0,30-45,High,High-Balance,New,3.3,High Value
6491,2025,760,France,Male,34,2,0,2,1,0,164162,0,30-45,High,Zero-Balance,New,2.6,High Value
6492,2025,687,France,Female,30,6,0,2,0,0,179207,0,<30,Medium,Zero-Balance,Mid-Term,2.46,High Value
6493,2025,753,Germany,Female,35,5,82454,2,0,0,18255,0,30-45,High,Low-Balance,Mid-Term,2.1,High Value
6494,2025,661,France,Male,35,9,100108,1,1,0,83950,0,30-45,Medium,High-Balance,Long-Term,1.73,Low Value
6495,2025,699,France,Male,28,7,0,2,1,1,22685,0,<30,High,Zero-Balance,Mid-Term,1.71,Low Value
6496,2025,617,Germany,Female,39,5,83349,3,1,0,7954,1,30-45,Medium,Low-Balance,Mid-Term,1.82,Low Value
6497,2025,595,Germany,Female,44,4,96554,2,1,0,143952,1,30-45,Low,Low-Balance,Mid-Term,2.24,High Value
6498,2025,669,France,Male,50,9,201010,1,1,0,158032,1,46-60,Medium,High-Balance,Long-Term,2.61,High Value
6499,2025,613,France,Female,27,5,125168,1,1,0,199105,0,<30,Medium,High-Balance,Mid-Term,2.33,High Value
6500,2025,782,France,Male,32,9,0,1,1,1,87567,0,30-45,High,Zero-Balance,Long-Term,1.78,Low Value
6501,2025,582,France,Female,43,5,153314,1,0,0,170564,0,30-45,Low,High-Balance,Mid-Term,2.27,High Value
6502,2025,679,France,Male,30,9,0,2,1,0,157872,0,<30,Medium,Zero-Balance,Long-Term,2.31,High Value
6503,2025,611,France,Female,40,2,125879,1,1,0,93203,0,30-45,Medium,High-Balance,New,1.8,Low Value
6504,2025,455,Germany,Female,37,6,170058,1,0,1,54399,0,30-45,Low,High-Balance,Mid-Term,1.51,Low Value
6505,2025,621,France,Male,32,1,0,2,1,1,168779,0,30-45,Medium,Zero-Balance,New,2.14,High Value
6506,2025,596,Germany,Male,48,2,131326,1,0,0,1140,1,46-60,Low,High-Balance,New,1.33,Low Value
6507,2025,585,Spain,Female,56,1,128473,1,1,0,186477,1,46-60,Low,High-Balance,New,2.2,High Value
6508,2025,742,France,Male,32,6,160485,1,1,0,29023,0,30-45,High,High-Balance,Mid-Term,2.16,High Value
6509,2025,850,Germany,Male,42,6,84446,3,0,1,60021,1,30-45,High,Low-Balance,Mid-Term,2.7,High Value
6510,2025,738,Germany,Female,40,1,115409,2,0,0,180457,0,30-45,High,High-Balance,New,3.09,High Value
6511,2025,619,Spain,Male,46,8,62400,1,1,1,132498,1,46-60,Medium,Low-Balance,Long-Term,1.67,Low Value
6512,2025,628,France,Female,50,4,143055,1,0,1,109609,1,46-60,Medium,High-Balance,Mid-Term,2.07,High Value
6513,2025,487,France,Male,24,7,133628,2,1,1,98570,0,<30,Low,High-Balance,Mid-Term,2.08,High Value
6514,2025,513,Spain,Female,41,9,107135,2,1,1,160547,0,30-45,Low,High-Balance,Long-Term,2.2,High Value
6515,2025,563,Spain,Male,26,7,0,2,0,0,6140,0,<30,Low,Zero-Balance,Mid-Term,1.14,Low Value
6516,2025,803,France,Female,65,2,151660,2,0,1,6930,0,60+,High,High-Balance,New,2.62,High Value
6517,2025,607,Spain,Female,32,7,0,3,0,1,10675,0,30-45,Low,Zero-Balance,Mid-Term,1.55,Low Value
6518,2025,628,Germany,Female,51,9,155904,2,1,1,71160,0,46-60,Medium,High-Balance,Long-Term,2.43,High Value
6519,2025,521,Spain,Female,49,4,82940,2,0,0,62413,1,46-60,Low,Low-Balance,Mid-Term,1.58,Low Value
6520,2025,669,Germany,Female,50,4,112651,1,0,0,166386,1,46-60,Medium,High-Balance,Mid-Term,2.27,High Value
6521,2025,686,France,Female,41,10,0,1,1,0,133086,0,30-45,Medium,Zero-Balance,Long-Term,1.74,Low Value
6522,2025,700,Germany,Male,35,4,95853,2,1,0,192933,0,30-45,High,Low-Balance,Mid-Term,2.88,High Value
6523,2025,663,France,Female,42,1,82229,2,1,0,71360,0,30-45,Medium,Low-Balance,New,2.06,High Value
6524,2025,671,Spain,Female,31,4,0,2,0,1,79270,0,30-45,Medium,Zero-Balance,Mid-Term,1.89,Low Value
6525,2025,651,Germany,Female,35,1,163701,3,1,1,29583,1,30-45,Medium,High-Balance,New,2.57,High Value
6526,2025,728,France,Male,34,4,106328,1,1,0,88681,0,30-45,High,High-Balance,Mid-Term,2.05,High Value
6527,2025,574,France,Female,34,7,152993,1,1,1,134691,0,30-45,Low,High-Balance,Mid-Term,2.07,High Value
6528,2025,464,France,Male,38,3,116440,1,1,0,75574,0,30-45,Low,High-Balance,New,1.31,Low Value
6529,2025,604,Spain,Male,27,9,101353,1,0,0,30252,0,<30,Low,High-Balance,Long-Term,1.25,Low Value
6530,2025,836,Spain,Female,37,10,0,2,1,0,111324,0,30-45,High,Zero-Balance,Long-Term,2.45,High Value
6531,2025,511,Germany,Female,75,9,105609,1,0,1,105425,0,60+,Low,High-Balance,Long-Term,1.43,Low Value
6532,2025,518,France,Female,45,8,0,2,1,1,36193,0,30-45,Low,Zero-Balance,Long-Term,1.19,Low Value
6533,2025,756,France,Male,67,4,0,3,1,1,93082,0,60+,High,Zero-Balance,Mid-Term,2.48,High Value
6534,2025,489,France,Female,47,8,103894,2,1,1,107625,0,46-60,Low,High-Balance,Long-Term,1.88,Low Value
6535,2025,622,Spain,Male,27,9,139835,1,1,1,152734,0,<30,Medium,High-Balance,Long-Term,2.25,High Value
6536,2025,652,France,Female,36,6,112519,2,0,1,110421,0,30-45,Medium,High-Balance,Mid-Term,2.41,High Value
6537,2025,625,France,Female,37,7,115895,1,1,0,48486,0,30-45,Medium,High-Balance,Mid-Term,1.53,Low Value
6538,2025,521,Spain,Female,39,3,146409,1,0,0,72994,0,30-45,Low,High-Balance,New,1.6,Low Value
6539,2025,546,France,Male,34,4,165363,2,1,1,25744,1,30-45,Low,High-Balance,Mid-Term,1.97,Low Value
6540,2025,697,France,Female,45,1,0,2,1,0,46808,1,30-45,High,Zero-Balance,New,1.82,Low Value
6541,2025,571,Germany,Male,33,3,71843,1,1,0,26772,0,30-45,Low,Low-Balance,New,1,Low Value
6542,2025,748,Spain,Male,35,5,105493,1,1,1,150057,0,30-45,High,High-Balance,Mid-Term,2.4,High Value
6543,2025,591,France,Male,35,7,183027,1,1,1,56029,0,30-45,Low,High-Balance,Mid-Term,1.79,Low Value
6544,2025,814,Germany,Male,29,1,131969,2,1,1,147694,0,<30,High,High-Balance,New,3.22,High Value
6545,2025,709,France,Female,45,3,104118,1,0,1,174032,0,30-45,High,High-Balance,New,2.39,High Value
6546,2025,433,Spain,Male,27,2,0,2,1,1,153699,0,<30,Low,Zero-Balance,New,1.7,Low Value
6547,2025,781,France,Male,20,0,125023,2,1,1,108301,0,<30,High,High-Balance,New,2.91,High Value
6548,2025,656,France,Female,30,4,74323,1,1,1,22929,0,<30,Medium,Low-Balance,Mid-Term,1.29,Low Value
6549,2025,683,France,Male,38,7,109346,2,1,0,102666,0,30-45,Medium,High-Balance,Mid-Term,2.47,High Value
6550,2025,620,France,Male,32,6,0,2,1,0,56139,0,30-45,Medium,Zero-Balance,Mid-Term,1.57,Low Value
6551,2025,637,Germany,Female,39,3,109698,1,1,1,88391,1,30-45,Medium,High-Balance,New,1.73,Low Value
6552,2025,525,Spain,Female,30,5,0,2,0,1,149195,0,<30,Low,Zero-Balance,Mid-Term,1.77,Low Value
6553,2025,793,Germany,Female,34,5,127758,1,1,0,143357,0,30-45,High,High-Balance,Mid-Term,2.65,High Value
6554,2025,638,Germany,Male,50,1,102645,1,1,0,168360,1,46-60,Medium,High-Balance,New,2.08,High Value
6555,2025,520,France,Male,31,4,93249,1,1,0,77336,0,30-45,Low,Low-Balance,Mid-Term,1.21,Low Value
6556,2025,641,France,Male,35,5,0,2,1,0,93149,0,30-45,Medium,Zero-Balance,Mid-Term,1.84,Low Value
6557,2025,840,Germany,Female,51,1,87780,1,0,1,36687,1,46-60,High,Low-Balance,New,1.86,Low Value
6558,2025,504,Spain,Male,40,5,0,2,0,0,146703,0,30-45,Low,Zero-Balance,Mid-Term,1.73,Low Value
6559,2025,686,France,Male,38,0,138131,1,0,1,115928,0,30-45,Medium,High-Balance,New,2.3,High Value
6560,2025,533,Germany,Male,38,4,70363,2,1,1,104189,0,30-45,Low,Low-Balance,Mid-Term,1.78,Low Value
6561,2025,577,France,Female,32,1,0,2,1,0,9902,0,30-45,Low,Zero-Balance,New,1.2,Low Value
6562,2025,445,Germany,Female,48,7,168287,1,1,0,16646,1,46-60,Low,High-Balance,Mid-Term,1.32,Low Value
6563,2025,720,France,Male,44,3,86102,1,1,0,180135,1,30-45,High,Low-Balance,New,2.36,High Value
6564,2025,643,Germany,Male,25,4,115143,1,1,1,148099,0,<30,Medium,High-Balance,Mid-Term,2.1,High Value
6565,2025,652,Germany,Female,47,0,126598,2,1,1,38799,1,46-60,Medium,High-Balance,New,2.17,High Value
6566,2025,663,France,Female,33,2,0,2,1,0,153295,0,30-45,Medium,Zero-Balance,New,2.23,High Value
6567,2025,525,Germany,Female,30,0,157989,2,1,1,100688,0,<30,Low,High-Balance,New,2.28,High Value
6568,2025,662,Spain,Female,54,1,187997,1,0,0,111443,1,46-60,Medium,High-Balance,New,2.35,High Value
6569,2025,724,Germany,Male,54,8,172192,1,1,1,136902,0,46-60,High,High-Balance,Long-Term,2.68,High Value
6570,2025,581,Germany,Male,38,1,133105,1,1,0,105733,1,30-45,Low,High-Balance,New,1.82,Low Value
6571,2025,685,Spain,Male,38,4,0,2,1,1,35885,0,30-45,Medium,Zero-Balance,Mid-Term,1.73,Low Value
6572,2025,595,France,Male,46,10,0,1,1,0,73489,1,46-60,Low,Zero-Balance,Long-Term,1.09,Low Value
6573,2025,588,France,Female,21,8,0,2,1,1,110114,0,<30,Low,Zero-Balance,Long-Term,1.74,Low Value
6574,2025,647,Germany,Male,35,3,192408,1,1,1,40145,0,30-45,Medium,High-Balance,New,1.93,Low Value
6575,2025,785,Germany,Female,38,9,107200,1,0,0,146399,0,30-45,High,High-Balance,Long-Term,2.48,High Value
6576,2025,794,Germany,Female,55,6,115797,1,1,0,160526,1,46-60,High,High-Balance,Mid-Term,2.63,High Value
6577,2025,823,France,Male,37,5,164858,1,1,1,173517,0,30-45,High,High-Balance,Mid-Term,3.03,High Value
6578,2025,687,Germany,Male,38,4,117633,1,0,1,88397,0,30-45,Medium,High-Balance,Mid-Term,2,High Value
6579,2025,850,France,Female,28,9,0,2,1,0,185821,0,<30,High,Zero-Balance,Long-Term,2.84,High Value
6580,2025,496,France,Female,36,7,0,2,0,0,108098,0,30-45,Low,Zero-Balance,Mid-Term,1.52,Low Value
6581,2025,527,Germany,Female,30,6,126664,1,1,1,162268,0,<30,Low,High-Balance,Mid-Term,1.92,Low Value
6582,2025,576,Germany,Female,71,6,140273,1,1,1,193135,1,60+,Low,High-Balance,Mid-Term,2.29,High Value
6583,2025,525,Spain,Female,60,7,0,2,0,1,168035,0,46-60,Low,Zero-Balance,Mid-Term,1.86,Low Value
6584,2025,727,Germany,Male,21,8,153345,1,1,1,163296,0,<30,High,High-Balance,Long-Term,2.77,High Value
6585,2025,671,Germany,Female,23,9,123943,1,1,1,159553,0,<30,Medium,High-Balance,Long-Term,2.35,High Value
6586,2025,625,France,Male,39,5,0,1,1,0,99801,0,30-45,Medium,Zero-Balance,Mid-Term,1.33,Low Value
6587,2025,643,Germany,Male,33,7,98630,2,1,1,40251,0,30-45,Medium,High-Balance,Mid-Term,1.91,Low Value
6588,2025,707,France,Female,33,2,58036,1,1,1,83336,0,30-45,High,Low-Balance,New,1.76,Low Value
6589,2025,539,Spain,Male,28,5,0,2,1,0,48382,0,<30,Low,Zero-Balance,Mid-Term,1.29,Low Value
6590,2025,498,Germany,Male,45,7,109201,2,0,1,165990,0,30-45,Low,High-Balance,Mid-Term,2.22,High Value
6591,2025,696,Spain,Female,30,0,0,2,1,1,9003,0,<30,High,Zero-Balance,New,1.64,Low Value
6592,2025,758,France,Female,33,7,0,1,1,0,188156,0,30-45,High,Zero-Balance,Mid-Term,2.24,High Value
6593,2025,685,France,Female,33,6,0,2,0,1,186785,0,30-45,Medium,Zero-Balance,Mid-Term,2.49,High Value
6594,2025,655,Germany,Female,30,1,83174,2,1,1,184260,0,<30,Medium,Low-Balance,New,2.61,High Value
6595,2025,747,France,Female,40,3,0,1,0,0,57818,1,30-45,High,Zero-Balance,New,1.55,Low Value
6596,2025,601,Spain,Male,24,7,0,2,0,0,144660,0,<30,Low,Zero-Balance,Mid-Term,1.95,Low Value
6597,2025,477,France,Male,22,5,82559,2,0,0,163113,1,<30,Low,Low-Balance,Mid-Term,2.02,High Value
6598,2025,558,France,Male,32,5,73494,1,0,0,136301,0,30-45,Low,Low-Balance,Mid-Term,1.52,Low Value
6599,2025,586,Spain,Male,29,2,132450,1,1,1,36177,0,<30,Low,High-Balance,New,1.48,Low Value
6600,2025,850,France,Male,49,6,128664,1,1,0,65769,1,46-60,High,High-Balance,Mid-Term,2.33,High Value
6601,2025,505,France,Female,36,2,79952,1,0,1,174123,1,30-45,Low,Low-Balance,New,1.62,Low Value
6602,2025,591,Germany,Female,51,8,132508,1,1,1,161305,1,46-60,Low,High-Balance,Long-Term,2.13,High Value
6603,2025,761,Germany,Female,38,1,120530,2,1,0,109395,0,30-45,High,High-Balance,New,2.84,High Value
6604,2025,554,France,Female,35,10,74989,2,0,1,190155,0,30-45,Low,Low-Balance,Long-Term,2.26,High Value
6605,2025,774,France,Female,47,6,94723,1,0,1,61451,0,46-60,High,Low-Balance,Mid-Term,1.93,Low Value
6606,2025,771,Spain,Female,33,5,0,2,1,0,8673,0,30-45,High,Zero-Balance,Mid-Term,1.85,Low Value
6607,2025,792,France,Male,31,6,71270,2,0,1,125913,0,30-45,High,Low-Balance,Mid-Term,2.69,High Value
6608,2025,673,Germany,Female,41,9,98612,1,1,0,151349,0,30-45,Medium,High-Balance,Long-Term,2.11,High Value
6609,2025,765,France,Male,40,6,138034,1,1,1,67972,0,30-45,High,High-Balance,Mid-Term,2.3,High Value
6610,2025,748,France,Female,41,2,91622,1,1,1,71139,0,30-45,High,Low-Balance,New,1.91,Low Value
6611,2025,422,France,Male,54,3,140014,1,0,1,86351,0,46-60,Low,High-Balance,New,1.54,Low Value
6612,2025,568,Spain,Male,27,5,126816,2,0,1,118648,0,<30,Low,High-Balance,Mid-Term,2.28,High Value
6613,2025,502,France,Female,64,3,139663,1,0,1,100995,0,60+,Low,High-Balance,New,1.67,Low Value
6614,2025,524,France,Female,28,7,0,2,0,1,147101,0,<30,Low,Zero-Balance,Mid-Term,1.76,Low Value
6615,2025,689,France,Male,34,1,165312,1,1,0,155496,0,30-45,Medium,High-Balance,New,2.64,High Value
6616,2025,661,France,Male,26,8,0,2,0,0,196876,0,<30,Medium,Zero-Balance,Long-Term,2.44,High Value
6617,2025,606,Spain,Male,33,8,0,2,1,1,63177,0,30-45,Low,Zero-Balance,Long-Term,1.56,Low Value
6618,2025,678,Germany,Female,54,1,123699,2,0,1,105222,0,46-60,Medium,High-Balance,New,2.58,High Value
6619,2025,636,Germany,Female,29,3,97325,1,0,1,131924,0,<30,Medium,High-Balance,New,1.85,Low Value
6620,2025,647,France,Male,32,5,97041,1,1,1,23133,0,30-45,Medium,Low-Balance,Mid-Term,1.35,Low Value
6621,2025,732,France,Male,36,5,0,2,1,0,161428,0,30-45,High,Zero-Balance,Mid-Term,2.52,High Value
6622,2025,646,France,Male,50,0,104129,2,1,0,181795,1,46-60,Medium,High-Balance,New,2.67,High Value
6623,2025,559,France,Female,43,1,0,1,0,1,86634,0,30-45,Low,Zero-Balance,New,1.05,Low Value
6624,2025,581,France,Male,28,3,104368,1,1,1,29938,0,<30,Low,High-Balance,New,1.19,Low Value
6625,2025,565,France,Male,46,7,135370,1,0,1,140130,0,46-60,Low,High-Balance,Mid-Term,1.97,Low Value
6626,2025,657,Spain,Female,41,6,112119,1,1,0,17537,0,30-45,Medium,High-Balance,Mid-Term,1.48,Low Value
6627,2025,847,France,Male,66,7,123761,1,0,1,53157,0,60+,High,High-Balance,Mid-Term,2.2,High Value
6628,2025,558,France,Female,41,6,0,1,1,1,143585,1,30-45,Low,Zero-Balance,Mid-Term,1.34,Low Value
6629,2025,596,Spain,Male,57,6,0,2,1,1,72402,0,46-60,Low,Zero-Balance,Mid-Term,1.57,Low Value
6630,2025,579,France,Male,39,5,0,2,0,1,39892,0,30-45,Low,Zero-Balance,Mid-Term,1.35,Low Value
6631,2025,741,France,Female,36,3,0,2,1,1,89805,0,30-45,High,Zero-Balance,New,2.18,High Value
6632,2025,613,France,Male,44,3,0,2,0,1,136492,0,30-45,Medium,Zero-Balance,New,1.95,Low Value
6633,2025,694,Spain,Male,31,5,0,1,1,0,35593,0,30-45,Medium,Zero-Balance,Mid-Term,1.27,Low Value
6634,2025,729,Spain,Female,42,7,0,2,1,0,58268,1,30-45,High,Zero-Balance,Mid-Term,1.99,High Value
6635,2025,480,France,Female,42,1,152160,2,1,0,101779,0,30-45,Low,High-Balance,New,2.2,High Value
6636,2025,666,France,Female,59,5,0,2,1,1,185123,0,46-60,Medium,Zero-Balance,Mid-Term,2.4,High Value
6637,2025,575,France,Male,24,2,0,2,1,1,119928,0,<30,Low,Zero-Balance,New,1.74,Low Value
6638,2025,850,France,Male,36,3,0,2,1,0,195033,0,30-45,High,Zero-Balance,New,2.88,High Value
6639,2025,740,France,Male,36,4,172382,1,1,1,86480,0,30-45,High,High-Balance,Mid-Term,2.47,High Value
6640,2025,588,Germany,Male,41,6,106117,2,1,0,198767,0,30-45,Low,High-Balance,Mid-Term,2.56,High Value
6641,2025,681,France,Male,36,5,141952,1,1,1,185144,0,30-45,Medium,High-Balance,Mid-Term,2.65,High Value
6642,2025,611,Spain,Female,33,7,0,2,1,1,3730,0,30-45,Medium,Zero-Balance,Mid-Term,1.28,Low Value
6643,2025,589,France,Female,37,6,138498,1,0,1,18989,0,30-45,Low,High-Balance,Mid-Term,1.45,Low Value
6644,2025,717,Spain,Female,34,1,0,2,1,0,119314,0,30-45,High,Zero-Balance,New,2.26,High Value
6645,2025,556,Germany,Male,33,3,124213,2,1,0,62628,0,30-45,Low,High-Balance,New,1.94,Low Value
6646,2025,850,France,Male,37,4,126873,1,1,0,197267,0,30-45,High,High-Balance,Mid-Term,2.97,High Value
6647,2025,685,Spain,Female,42,2,0,2,0,0,199992,0,30-45,Medium,Zero-Balance,New,2.55,High Value
6648,2025,713,France,Female,37,8,0,1,1,1,16403,0,30-45,High,Zero-Balance,Long-Term,1.25,Low Value
6649,2025,437,France,Female,26,1,120924,1,0,1,78855,0,<30,Low,High-Balance,New,1.35,Low Value
6650,2025,605,Spain,Male,47,7,142644,1,1,0,189310,0,46-60,Low,High-Balance,Mid-Term,2.38,High Value
6651,2025,758,Germany,Male,41,10,79858,1,1,1,78088,0,30-45,High,Low-Balance,Long-Term,1.92,Low Value
6652,2025,600,France,Male,46,10,95502,1,0,0,19842,0,46-60,Low,Low-Balance,Long-Term,1.15,Low Value
6653,2025,827,France,Male,38,5,0,2,0,0,103305,0,30-45,High,Zero-Balance,Mid-Term,2.4,High Value
6654,2025,608,Germany,Male,23,8,197716,2,1,1,116124,0,<30,Low,High-Balance,Long-Term,2.65,High Value
6655,2025,608,France,Female,30,8,85860,1,0,0,142730,0,<30,Low,Low-Balance,Long-Term,1.75,Low Value
